#model_version:v2023.03.01,score_date:2023-03-19T00:00:00+0000
cve,epss,percentile
CVE-2019-8703,0.00173,0.52726
CVE-2019-8704,0.00042,0.05636
CVE-2019-8705,0.00065,0.26578
CVE-2019-8706,0.00102,0.40374
CVE-2019-8707,0.00348,0.67267
CVE-2019-8708,0.00042,0.05636
CVE-2019-8709,0.00102,0.40374
CVE-2019-8710,0.00306,0.65109
CVE-2019-8711,0.00075,0.30320
CVE-2019-8712,0.00315,0.65571
CVE-2019-8715,0.00086,0.34848
CVE-2019-8716,0.00261,0.62061
CVE-2019-8717,0.00044,0.08390
CVE-2019-8718,0.00086,0.34848
CVE-2019-8719,0.00096,0.38736
CVE-2019-8720,0.00455,0.71334
CVE-2019-8721,0.00349,0.67346
CVE-2019-8722,0.00349,0.67346
CVE-2019-8723,0.00349,0.67346
CVE-2019-8724,0.00349,0.67346
CVE-2019-8725,0.00084,0.33958
CVE-2019-8726,0.00348,0.67267
CVE-2019-8727,0.00100,0.39709
CVE-2019-8728,0.00639,0.76010
CVE-2019-8730,0.00042,0.05636
CVE-2019-8731,0.00066,0.26763
CVE-2019-8732,0.00050,0.17500
CVE-2019-8733,0.00348,0.67267
CVE-2019-8734,0.00639,0.76010
CVE-2019-8735,0.00348,0.67267
CVE-2019-8736,0.00063,0.24724
CVE-2019-8737,0.00085,0.34353
CVE-2019-8738,0.00072,0.29452
CVE-2019-8739,0.00072,0.29452
CVE-2019-8740,0.00086,0.34848
CVE-2019-8741,0.00455,0.71348
CVE-2019-8742,0.00058,0.22622
CVE-2019-8743,0.00306,0.65109
CVE-2019-8744,0.00080,0.32814
CVE-2019-8745,0.00560,0.74228
CVE-2019-8746,0.01934,0.86815
CVE-2019-8747,0.00072,0.29452
CVE-2019-8748,0.00045,0.12570
CVE-2019-8749,0.00820,0.79268
CVE-2019-8750,0.00244,0.60635
CVE-2019-8751,0.00639,0.76010
CVE-2019-8752,0.00639,0.76010
CVE-2019-8753,0.00091,0.37493
CVE-2019-8754,0.00150,0.49439
CVE-2019-8755,0.00042,0.05636
CVE-2019-8756,0.00820,0.79268
CVE-2019-8757,0.00044,0.10211
CVE-2019-8758,0.00044,0.10211
CVE-2019-8759,0.00042,0.05636
CVE-2019-8760,0.00069,0.28048
CVE-2019-8761,0.00068,0.27766
CVE-2019-8762,0.00628,0.75755
CVE-2019-8763,0.00348,0.67267
CVE-2019-8764,0.00217,0.57971
CVE-2019-8765,0.43127,0.96733
CVE-2019-8766,0.00395,0.69294
CVE-2019-8767,0.00221,0.58558
CVE-2019-8768,0.00090,0.36910
CVE-2019-8769,0.00076,0.30497
CVE-2019-8770,0.00061,0.23992
CVE-2019-8771,0.00078,0.31575
CVE-2019-8772,0.00166,0.51643
CVE-2019-8773,0.00639,0.76010
CVE-2019-8774,0.00059,0.22630
CVE-2019-8775,0.00066,0.26828
CVE-2019-8776,0.00065,0.26454
CVE-2019-8777,0.00048,0.15004
CVE-2019-8779,0.00127,0.45655
CVE-2019-8780,0.00061,0.23874
CVE-2019-8781,0.00072,0.29452
CVE-2019-8782,0.00533,0.73556
CVE-2019-8783,0.01347,0.84060
CVE-2019-8784,0.00114,0.43411
CVE-2019-8785,0.00116,0.43730
CVE-2019-8786,0.00116,0.43730
CVE-2019-8787,0.00264,0.62264
CVE-2019-8788,0.00178,0.53218
CVE-2019-8789,0.00074,0.29961
CVE-2019-8790,0.00042,0.05636
CVE-2019-8791,0.00081,0.33122
CVE-2019-8792,0.00306,0.65109
CVE-2019-8793,0.00042,0.05636
CVE-2019-8794,0.00070,0.28482
CVE-2019-8795,0.00085,0.34492
CVE-2019-8796,0.00084,0.33803
CVE-2019-8797,0.00116,0.43730
CVE-2019-8798,0.00047,0.14145
CVE-2019-8799,0.00055,0.20920
CVE-2019-8800,0.00072,0.29452
CVE-2019-8801,0.00085,0.34492
CVE-2019-8802,0.00059,0.22853
CVE-2019-8803,0.00073,0.29744
CVE-2019-8804,0.00052,0.18064
CVE-2019-8805,0.00072,0.29452
CVE-2019-8806,0.00072,0.29452
CVE-2019-8807,0.00072,0.29452
CVE-2019-8808,0.00533,0.73556
CVE-2019-8809,0.00047,0.14388
CVE-2019-8811,0.00735,0.77876
CVE-2019-8812,0.00533,0.73556
CVE-2019-8813,0.00163,0.51255
CVE-2019-8814,0.00539,0.73722
CVE-2019-8815,0.00539,0.73722
CVE-2019-8816,0.00590,0.74929
CVE-2019-8817,0.00066,0.26763
CVE-2019-8819,0.01347,0.84060
CVE-2019-8820,0.76572,0.97628
CVE-2019-8821,0.01347,0.84060
CVE-2019-8822,0.01347,0.84060
CVE-2019-8823,0.01347,0.84060
CVE-2019-8824,0.00065,0.26454
CVE-2019-8825,0.00328,0.66273
CVE-2019-8826,0.00261,0.62061
CVE-2019-8827,0.00127,0.45633
CVE-2019-8828,0.00082,0.33463
CVE-2019-8829,0.00082,0.33463
CVE-2019-8830,0.00358,0.67773
CVE-2019-8831,0.00110,0.42535
CVE-2019-8832,0.00082,0.33463
CVE-2019-8833,0.00082,0.33463
CVE-2019-8834,0.00117,0.44003
CVE-2019-8835,0.00320,0.65897
CVE-2019-8836,0.00086,0.34848
CVE-2019-8837,0.00058,0.21935
CVE-2019-8838,0.00082,0.33463
CVE-2019-8839,0.00050,0.17500
CVE-2019-8840,0.00137,0.47396
CVE-2019-8841,0.00044,0.10211
CVE-2019-8842,0.00088,0.36092
CVE-2019-8844,0.00712,0.77438
CVE-2019-8846,0.00337,0.66735
CVE-2019-8847,0.00065,0.26454
CVE-2019-8848,0.00100,0.39743
CVE-2019-8849,0.00305,0.65023
CVE-2019-8850,0.00097,0.39084
CVE-2019-8851,0.00071,0.28961
CVE-2019-8852,0.00065,0.26454
CVE-2019-8853,0.00064,0.25980
CVE-2019-8854,0.00121,0.44714
CVE-2019-8855,0.00061,0.23573
CVE-2019-8856,0.00058,0.21939
CVE-2019-8857,0.00044,0.10211
CVE-2019-8858,0.00065,0.26470
CVE-2019-8898,0.00084,0.33803
CVE-2019-8901,0.00064,0.25896
CVE-2019-8902,0.00053,0.19023
CVE-2019-8903,0.02368,0.88136
CVE-2019-8904,0.00622,0.75648
CVE-2019-8905,0.00060,0.23379
CVE-2019-8906,0.00045,0.12397
CVE-2019-8907,0.00946,0.80778
CVE-2019-8908,0.02440,0.88301
CVE-2019-8909,0.00247,0.60894
CVE-2019-8910,0.00112,0.43090
CVE-2019-8911,0.00087,0.35527
CVE-2019-8912,0.00045,0.12011
CVE-2019-8917,0.42174,0.96706
CVE-2019-8919,0.00168,0.52073
CVE-2019-8920,0.00096,0.38885
CVE-2019-8921,0.00059,0.22656
CVE-2019-8922,0.00056,0.21481
CVE-2019-8923,0.03083,0.89496
CVE-2019-8924,0.00809,0.79129
CVE-2019-8925,0.00262,0.62134
CVE-2019-8926,0.00348,0.67277
CVE-2019-8927,0.00297,0.64581
CVE-2019-8928,0.00348,0.67277
CVE-2019-8929,0.00297,0.64581
CVE-2019-8931,0.00168,0.52073
CVE-2019-8932,0.00168,0.52073
CVE-2019-8933,0.00095,0.38537
CVE-2019-8934,0.00064,0.25843
CVE-2019-8935,0.00058,0.22439
CVE-2019-8936,0.00460,0.71470
CVE-2019-8937,0.00958,0.80902
CVE-2019-8938,0.00613,0.75454
CVE-2019-8939,0.00291,0.64222
CVE-2019-8942,0.96080,0.99125
CVE-2019-8943,0.96077,0.99123
CVE-2019-8944,0.00100,0.39828
CVE-2019-8945,0.00100,0.39747
CVE-2019-8946,0.00100,0.39747
CVE-2019-8947,0.00100,0.39747
CVE-2019-8948,0.00256,0.61714
CVE-2019-8950,0.01120,0.82406
CVE-2019-8951,0.00276,0.63149
CVE-2019-8952,0.00193,0.55337
CVE-2019-8953,0.18195,0.95337
CVE-2019-8954,0.00427,0.70401
CVE-2019-8955,0.01778,0.86120
CVE-2019-8956,0.00045,0.12011
CVE-2019-8960,0.00103,0.40719
CVE-2019-8961,0.00206,0.56868
CVE-2019-8978,0.00710,0.77410
CVE-2019-8979,0.00212,0.57406
CVE-2019-8980,0.00991,0.81243
CVE-2019-8981,0.00492,0.72449
CVE-2019-8982,0.02146,0.87509
CVE-2019-8983,0.00078,0.32005
CVE-2019-8984,0.00078,0.32005
CVE-2019-8985,0.00721,0.77629
CVE-2019-8986,0.00065,0.26388
CVE-2019-8987,0.00068,0.27646
CVE-2019-8988,0.00126,0.45548
CVE-2019-8989,0.00063,0.25075
CVE-2019-8990,0.00343,0.67006
CVE-2019-8991,0.00161,0.50949
CVE-2019-8992,0.00203,0.56576
CVE-2019-8993,0.00430,0.70482
CVE-2019-8994,0.00063,0.25075
CVE-2019-8995,0.00167,0.51691
CVE-2019-8996,0.00244,0.60635
CVE-2019-8997,0.00177,0.53092
CVE-2019-8998,0.00042,0.05636
CVE-2019-8999,0.00168,0.52073
CVE-2019-9002,0.00609,0.75362
CVE-2019-9003,0.00882,0.80054
CVE-2019-9004,0.00089,0.36286
CVE-2019-9005,0.00060,0.23229
CVE-2019-9008,0.00222,0.58731
CVE-2019-9009,0.00112,0.42887
CVE-2019-9010,0.00334,0.66647
CVE-2019-9011,0.00046,0.13906
CVE-2019-9012,0.00112,0.42887
CVE-2019-9013,0.00064,0.26057
CVE-2019-9015,0.00118,0.44248
CVE-2019-9016,0.00131,0.46383
CVE-2019-9017,0.01366,0.84178
CVE-2019-9019,0.00096,0.38917
CVE-2019-9020,0.00280,0.63475
CVE-2019-9021,0.01098,0.82198
CVE-2019-9022,0.60909,0.97189
CVE-2019-9023,0.00492,0.72460
CVE-2019-9024,0.00864,0.79821
CVE-2019-9025,0.00246,0.60804
CVE-2019-9026,0.00158,0.50576
CVE-2019-9027,0.00158,0.50576
CVE-2019-9028,0.00618,0.75561
CVE-2019-9029,0.00117,0.43942
CVE-2019-9030,0.00618,0.75561
CVE-2019-9031,0.00117,0.43942
CVE-2019-9032,0.00158,0.50576
CVE-2019-9033,0.00618,0.75561
CVE-2019-9034,0.00618,0.75561
CVE-2019-9035,0.00618,0.75561
CVE-2019-9036,0.00158,0.50576
CVE-2019-9037,0.00618,0.75561
CVE-2019-9038,0.00117,0.43942
CVE-2019-9039,0.00415,0.70035
CVE-2019-9040,0.00091,0.37609
CVE-2019-9041,0.01127,0.82461
CVE-2019-9042,0.00131,0.46242
CVE-2019-9047,0.00212,0.57406
CVE-2019-9048,0.00063,0.25314
CVE-2019-9049,0.00063,0.25314
CVE-2019-9050,0.00131,0.46242
CVE-2019-9051,0.00063,0.25314
CVE-2019-9052,0.00063,0.25314
CVE-2019-9053,0.00904,0.80313
CVE-2019-9055,0.00845,0.79589
CVE-2019-9056,0.00097,0.39130
CVE-2019-9057,0.00144,0.48555
CVE-2019-9058,0.00153,0.49856
CVE-2019-9059,0.00125,0.45284
CVE-2019-9060,0.00131,0.46273
CVE-2019-9061,0.00144,0.48555
CVE-2019-9062,0.00079,0.32351
CVE-2019-9063,0.00058,0.22439
CVE-2019-9064,0.00131,0.46306
CVE-2019-9065,0.00058,0.22439
CVE-2019-9066,0.00058,0.22439
CVE-2019-9070,0.00158,0.50624
CVE-2019-9071,0.00118,0.44206
CVE-2019-9072,0.00269,0.62683
CVE-2019-9073,0.00136,0.47299
CVE-2019-9074,0.00078,0.32010
CVE-2019-9075,0.00119,0.44381
CVE-2019-9076,0.00134,0.46778
CVE-2019-9077,0.00100,0.39833
CVE-2019-9078,0.00058,0.22439
CVE-2019-9080,0.00150,0.49439
CVE-2019-9082,0.97473,0.99931
CVE-2019-9083,0.00239,0.60167
CVE-2019-9084,0.00144,0.48516
CVE-2019-9085,0.00155,0.50116
CVE-2019-9086,0.00156,0.50275
CVE-2019-9087,0.00156,0.50275
CVE-2019-9093,0.00078,0.32005
CVE-2019-9094,0.00078,0.32005
CVE-2019-9095,0.00235,0.59801
CVE-2019-9096,0.00235,0.59801
CVE-2019-9097,0.00100,0.39710
CVE-2019-9098,0.00230,0.59450
CVE-2019-9099,0.01025,0.81531
CVE-2019-9101,0.00171,0.52465
CVE-2019-9102,0.00379,0.68678
CVE-2019-9103,0.00082,0.33187
CVE-2019-9104,0.00171,0.52465
CVE-2019-9105,0.00799,0.78994
CVE-2019-9106,0.01072,0.81999
CVE-2019-9107,0.00101,0.40015
CVE-2019-9108,0.00101,0.40015
CVE-2019-9109,0.00101,0.40015
CVE-2019-9110,0.00101,0.40015
CVE-2019-9111,0.00055,0.20673
CVE-2019-9112,0.00055,0.20673
CVE-2019-9113,0.00209,0.57119
CVE-2019-9114,0.00209,0.57119
CVE-2019-9115,0.05535,0.92025
CVE-2019-9116,0.00091,0.37220
CVE-2019-9117,0.00731,0.77818
CVE-2019-9118,0.00731,0.77818
CVE-2019-9119,0.00731,0.77818
CVE-2019-9120,0.00731,0.77818
CVE-2019-9121,0.00329,0.66340
CVE-2019-9122,0.00217,0.57896
CVE-2019-9123,0.00465,0.71626
CVE-2019-9124,0.00465,0.71626
CVE-2019-9125,0.00628,0.75745
CVE-2019-9126,0.00414,0.70011
CVE-2019-9132,0.00861,0.79791
CVE-2019-9133,0.00087,0.35085
CVE-2019-9134,0.01091,0.82145
CVE-2019-9135,0.00072,0.29452
CVE-2019-9136,0.00072,0.29452
CVE-2019-9137,0.00073,0.29871
CVE-2019-9138,0.00073,0.29871
CVE-2019-9139,0.00073,0.29871
CVE-2019-9140,0.00373,0.68450
CVE-2019-9141,0.00650,0.76236
CVE-2019-9142,0.00078,0.32005
CVE-2019-9143,0.00897,0.80238
CVE-2019-9144,0.00897,0.80238
CVE-2019-9145,0.00087,0.35527
CVE-2019-9146,0.00062,0.24372
CVE-2019-9147,0.00090,0.36766
CVE-2019-9148,0.00114,0.43308
CVE-2019-9149,0.00135,0.47241
CVE-2019-9150,0.00108,0.42127
CVE-2019-9151,0.00249,0.61075
CVE-2019-9152,0.00249,0.61075
CVE-2019-9153,0.01039,0.81654
CVE-2019-9154,0.01039,0.81654
CVE-2019-9155,0.01282,0.83666
CVE-2019-9156,0.00055,0.20904
CVE-2019-9157,0.00060,0.23292
CVE-2019-9158,0.00042,0.05636
CVE-2019-9160,0.00861,0.79800
CVE-2019-9161,0.00932,0.80622
CVE-2019-9162,0.00062,0.24147
CVE-2019-9163,0.00590,0.74944
CVE-2019-9164,0.28777,0.96156
CVE-2019-9165,0.01950,0.86863
CVE-2019-9166,0.00060,0.23292
CVE-2019-9167,0.36342,0.96499
CVE-2019-9168,0.00078,0.32005
CVE-2019-9169,0.00290,0.64157
CVE-2019-9170,0.00164,0.51340
CVE-2019-9171,0.00138,0.47594
CVE-2019-9172,0.00280,0.63477
CVE-2019-9174,0.00463,0.71550
CVE-2019-9175,0.00179,0.53347
CVE-2019-9176,0.00106,0.41577
CVE-2019-9178,0.00164,0.51340
CVE-2019-9179,0.00164,0.51340
CVE-2019-9181,0.00131,0.46242
CVE-2019-9182,0.00112,0.43090
CVE-2019-9183,0.00147,0.49015
CVE-2019-9184,0.02475,0.88380
CVE-2019-9185,0.00502,0.72723
CVE-2019-9186,0.00603,0.75237
CVE-2019-9187,0.00160,0.50918
CVE-2019-9189,0.00388,0.69023
CVE-2019-9191,0.00176,0.53035
CVE-2019-9192,0.00108,0.42093
CVE-2019-9193,0.97322,0.99758
CVE-2019-9194,0.97108,0.99596
CVE-2019-9195,0.00374,0.68483
CVE-2019-9196,0.00191,0.54849
CVE-2019-9197,0.02465,0.88362
CVE-2019-9199,0.00273,0.62969
CVE-2019-9200,0.03693,0.90325
CVE-2019-9201,0.02239,0.87788
CVE-2019-9202,0.00152,0.49618
CVE-2019-9203,0.00944,0.80759
CVE-2019-9204,0.00365,0.68063
CVE-2019-9206,0.00103,0.40507
CVE-2019-9207,0.00086,0.34809
CVE-2019-9208,0.00458,0.71429
CVE-2019-9209,0.00156,0.50214
CVE-2019-9210,0.00078,0.32139
CVE-2019-9211,0.00264,0.62277
CVE-2019-9212,0.00474,0.71903
CVE-2019-9213,0.00088,0.36025
CVE-2019-9214,0.00734,0.77864
CVE-2019-9215,0.01964,0.86916
CVE-2019-9217,0.00244,0.60635
CVE-2019-9218,0.00263,0.62206
CVE-2019-9219,0.00164,0.51340
CVE-2019-9220,0.00213,0.57553
CVE-2019-9221,0.00044,0.10211
CVE-2019-9222,0.00155,0.50114
CVE-2019-9223,0.00280,0.63477
CVE-2019-9224,0.00138,0.47594
CVE-2019-9225,0.00164,0.51340
CVE-2019-9226,0.00131,0.46383
CVE-2019-9227,0.01910,0.86725
CVE-2019-9228,0.00217,0.57985
CVE-2019-9229,0.00070,0.28531
CVE-2019-9230,0.00115,0.43578
CVE-2019-9231,0.00088,0.35941
CVE-2019-9232,0.01193,0.82976
CVE-2019-9233,0.00088,0.35989
CVE-2019-9234,0.00088,0.35989
CVE-2019-9235,0.00042,0.05636
CVE-2019-9236,0.00042,0.05636
CVE-2019-9237,0.00093,0.38227
CVE-2019-9238,0.00042,0.05636
CVE-2019-9239,0.00042,0.05636
CVE-2019-9240,0.00042,0.05636
CVE-2019-9241,0.00088,0.35989
CVE-2019-9242,0.00042,0.05636
CVE-2019-9243,0.00042,0.05636
CVE-2019-9244,0.00042,0.05636
CVE-2019-9245,0.00042,0.05636
CVE-2019-9246,0.00042,0.05636
CVE-2019-9247,0.00093,0.38227
CVE-2019-9248,0.00042,0.05636
CVE-2019-9249,0.00042,0.05636
CVE-2019-9250,0.00088,0.35989
CVE-2019-9251,0.00042,0.05636
CVE-2019-9252,0.00093,0.38227
CVE-2019-9253,0.00042,0.05636
CVE-2019-9254,0.00042,0.05636
CVE-2019-9256,0.00105,0.41251
CVE-2019-9257,0.00043,0.07459
CVE-2019-9258,0.00042,0.05636
CVE-2019-9259,0.00042,0.05636
CVE-2019-9260,0.00088,0.35989
CVE-2019-9261,0.00087,0.35563
CVE-2019-9262,0.00105,0.41251
CVE-2019-9263,0.00042,0.05636
CVE-2019-9264,0.00087,0.35563
CVE-2019-9265,0.00088,0.35989
CVE-2019-9266,0.00042,0.05636
CVE-2019-9268,0.00042,0.05636
CVE-2019-9269,0.00042,0.05636
CVE-2019-9270,0.00042,0.05636
CVE-2019-9271,0.00044,0.10211
CVE-2019-9272,0.00042,0.05636
CVE-2019-9273,0.00042,0.05636
CVE-2019-9274,0.00042,0.05636
CVE-2019-9275,0.00044,0.10211
CVE-2019-9276,0.00042,0.05636
CVE-2019-9277,0.00042,0.05636
CVE-2019-9278,0.00539,0.73715
CVE-2019-9279,0.00100,0.39692
CVE-2019-9280,0.00042,0.05636
CVE-2019-9281,0.00069,0.28028
CVE-2019-9282,0.00093,0.38227
CVE-2019-9283,0.00109,0.42320
CVE-2019-9284,0.00101,0.40049
CVE-2019-9285,0.00103,0.40406
CVE-2019-9286,0.00088,0.35989
CVE-2019-9287,0.00042,0.05636
CVE-2019-9288,0.00045,0.12403
CVE-2019-9289,0.00042,0.05636
CVE-2019-9290,0.00042,0.05636
CVE-2019-9291,0.00105,0.41251
CVE-2019-9292,0.00042,0.05636
CVE-2019-9293,0.00093,0.38227
CVE-2019-9294,0.00093,0.38227
CVE-2019-9295,0.00042,0.05636
CVE-2019-9296,0.00042,0.05636
CVE-2019-9297,0.00105,0.41251
CVE-2019-9298,0.00105,0.41251
CVE-2019-9299,0.00105,0.41251
CVE-2019-9300,0.00105,0.41251
CVE-2019-9301,0.00102,0.40368
CVE-2019-9302,0.00105,0.41251
CVE-2019-9303,0.00105,0.41251
CVE-2019-9304,0.00105,0.41251
CVE-2019-9305,0.00105,0.41251
CVE-2019-9306,0.00105,0.41251
CVE-2019-9307,0.00105,0.41251
CVE-2019-9308,0.00105,0.41251
CVE-2019-9309,0.00042,0.05636
CVE-2019-9310,0.00105,0.41251
CVE-2019-9311,0.00103,0.40406
CVE-2019-9312,0.00042,0.05636
CVE-2019-9313,0.00093,0.38227
CVE-2019-9314,0.00093,0.38227
CVE-2019-9315,0.00093,0.38227
CVE-2019-9316,0.00093,0.38227
CVE-2019-9317,0.00093,0.38227
CVE-2019-9318,0.00093,0.38227
CVE-2019-9319,0.00093,0.38227
CVE-2019-9320,0.00093,0.38227
CVE-2019-9321,0.00093,0.38227
CVE-2019-9322,0.00093,0.38227
CVE-2019-9323,0.00054,0.19737
CVE-2019-9325,0.00979,0.81124
CVE-2019-9326,0.00088,0.35989
CVE-2019-9327,0.00088,0.35989
CVE-2019-9328,0.00101,0.40049
CVE-2019-9329,0.00101,0.40049
CVE-2019-9330,0.00088,0.35989
CVE-2019-9331,0.00088,0.35989
CVE-2019-9332,0.00088,0.35989
CVE-2019-9333,0.00093,0.38227
CVE-2019-9334,0.00093,0.38227
CVE-2019-9335,0.00093,0.38227
CVE-2019-9336,0.00093,0.38227
CVE-2019-9337,0.00093,0.38227
CVE-2019-9338,0.00093,0.38227
CVE-2019-9341,0.00088,0.35989
CVE-2019-9342,0.00088,0.35989
CVE-2019-9343,0.00088,0.35989
CVE-2019-9344,0.00042,0.05636
CVE-2019-9345,0.00042,0.05636
CVE-2019-9346,0.00115,0.43682
CVE-2019-9347,0.00042,0.05636
CVE-2019-9348,0.00109,0.42320
CVE-2019-9349,0.00109,0.42320
CVE-2019-9350,0.00042,0.05636
CVE-2019-9351,0.00044,0.10211
CVE-2019-9352,0.00109,0.42320
CVE-2019-9353,0.00187,0.54398
CVE-2019-9354,0.00087,0.35563
CVE-2019-9355,0.00088,0.35989
CVE-2019-9356,0.00042,0.05636
CVE-2019-9357,0.00105,0.41251
CVE-2019-9358,0.00042,0.05636
CVE-2019-9359,0.00093,0.38227
CVE-2019-9360,0.00042,0.05636
CVE-2019-9361,0.00093,0.38227
CVE-2019-9362,0.00093,0.38227
CVE-2019-9363,0.00105,0.41251
CVE-2019-9364,0.00042,0.05636
CVE-2019-9365,0.00203,0.56502
CVE-2019-9366,0.00093,0.38227
CVE-2019-9367,0.00088,0.35989
CVE-2019-9368,0.00042,0.05636
CVE-2019-9369,0.00042,0.05636
CVE-2019-9370,0.00093,0.38227
CVE-2019-9371,0.00987,0.81206
CVE-2019-9372,0.00109,0.42320
CVE-2019-9373,0.00042,0.05636
CVE-2019-9375,0.00042,0.05636
CVE-2019-9376,0.00042,0.05636
CVE-2019-9377,0.00042,0.05636
CVE-2019-9378,0.00042,0.05636
CVE-2019-9379,0.00109,0.42320
CVE-2019-9380,0.00055,0.20968
CVE-2019-9381,0.00088,0.35989
CVE-2019-9382,0.00105,0.41251
CVE-2019-9383,0.00042,0.05636
CVE-2019-9384,0.00042,0.05636
CVE-2019-9385,0.00093,0.38227
CVE-2019-9386,0.00042,0.05636
CVE-2019-9387,0.00088,0.35989
CVE-2019-9388,0.00088,0.35989
CVE-2019-9389,0.00103,0.40406
CVE-2019-9390,0.00103,0.40406
CVE-2019-9391,0.00087,0.35563
CVE-2019-9393,0.00103,0.40406
CVE-2019-9394,0.00103,0.40406
CVE-2019-9395,0.00103,0.40406
CVE-2019-9396,0.00103,0.40406
CVE-2019-9397,0.00103,0.40406
CVE-2019-9398,0.00103,0.40406
CVE-2019-9399,0.00086,0.34810
CVE-2019-9400,0.00100,0.39692
CVE-2019-9401,0.00103,0.40406
CVE-2019-9402,0.00103,0.40406
CVE-2019-9403,0.00093,0.38227
CVE-2019-9404,0.00103,0.40406
CVE-2019-9405,0.00105,0.41251
CVE-2019-9406,0.00093,0.38227
CVE-2019-9407,0.00042,0.05636
CVE-2019-9408,0.00093,0.38227
CVE-2019-9409,0.00093,0.38227
CVE-2019-9410,0.00093,0.38227
CVE-2019-9411,0.00093,0.38227
CVE-2019-9412,0.00093,0.38227
CVE-2019-9413,0.00088,0.35989
CVE-2019-9414,0.00086,0.34810
CVE-2019-9415,0.00093,0.38227
CVE-2019-9416,0.00093,0.38227
CVE-2019-9417,0.00042,0.05636
CVE-2019-9418,0.00109,0.42320
CVE-2019-9419,0.00088,0.35989
CVE-2019-9420,0.00109,0.42320
CVE-2019-9421,0.00043,0.07459
CVE-2019-9422,0.00088,0.35989
CVE-2019-9423,0.00042,0.05636
CVE-2019-9424,0.00080,0.32768
CVE-2019-9425,0.00103,0.40406
CVE-2019-9426,0.00042,0.05636
CVE-2019-9427,0.00042,0.05636
CVE-2019-9428,0.00093,0.38055
CVE-2019-9429,0.00042,0.05636
CVE-2019-9430,0.00100,0.39692
CVE-2019-9431,0.00069,0.28077
CVE-2019-9432,0.00088,0.35989
CVE-2019-9433,0.00706,0.77339
CVE-2019-9434,0.00069,0.28077
CVE-2019-9435,0.00042,0.05636
CVE-2019-9436,0.00042,0.05636
CVE-2019-9438,0.00042,0.05636
CVE-2019-9440,0.00042,0.05636
CVE-2019-9441,0.00044,0.10211
CVE-2019-9442,0.00042,0.05636
CVE-2019-9443,0.00042,0.05636
CVE-2019-9444,0.00042,0.05636
CVE-2019-9445,0.00042,0.05636
CVE-2019-9446,0.00042,0.05636
CVE-2019-9447,0.00042,0.05636
CVE-2019-9448,0.00042,0.05636
CVE-2019-9449,0.00042,0.05636
CVE-2019-9450,0.00042,0.05636
CVE-2019-9451,0.00042,0.05636
CVE-2019-9452,0.00042,0.05636
CVE-2019-9453,0.00042,0.05636
CVE-2019-9454,0.00042,0.05636
CVE-2019-9455,0.00042,0.05636
CVE-2019-9456,0.00042,0.05636
CVE-2019-9458,0.00042,0.05636
CVE-2019-9459,0.00115,0.43682
CVE-2019-9461,0.00165,0.51516
CVE-2019-9462,0.00103,0.40406
CVE-2019-9463,0.00042,0.05636
CVE-2019-9464,0.00047,0.14136
CVE-2019-9465,0.00042,0.05636
CVE-2019-9467,0.00044,0.10211
CVE-2019-9468,0.00042,0.05636
CVE-2019-9469,0.00042,0.05636
CVE-2019-9470,0.00042,0.05636
CVE-2019-9471,0.00042,0.05636
CVE-2019-9472,0.00042,0.05636
CVE-2019-9473,0.00088,0.35989
CVE-2019-9474,0.00088,0.35989
CVE-2019-9475,0.00042,0.05636
CVE-2019-9482,0.00065,0.26388
CVE-2019-9483,0.00101,0.39963
CVE-2019-9484,0.01162,0.82728
CVE-2019-9485,0.00244,0.60635
CVE-2019-9486,0.00131,0.46242
CVE-2019-9488,0.00065,0.26388
CVE-2019-9489,0.00104,0.40973
CVE-2019-9490,0.00104,0.40954
CVE-2019-9491,0.04299,0.90989
CVE-2019-9492,0.00047,0.14092
CVE-2019-9493,0.00546,0.73907
CVE-2019-9494,0.00760,0.78325
CVE-2019-9495,0.00652,0.76287
CVE-2019-9496,0.00542,0.73837
CVE-2019-9497,0.00622,0.75650
CVE-2019-9498,0.00510,0.72970
CVE-2019-9499,0.00510,0.72970
CVE-2019-9500,0.00566,0.74371
CVE-2019-9501,0.00111,0.42760
CVE-2019-9502,0.00119,0.44416
CVE-2019-9503,0.00155,0.50073
CVE-2019-9505,0.00255,0.61675
CVE-2019-9506,0.00095,0.38514
CVE-2019-9507,0.00110,0.42454
CVE-2019-9508,0.00074,0.30017
CVE-2019-9509,0.00078,0.31462
CVE-2019-9510,0.00045,0.12263
CVE-2019-9511,0.06229,0.92436
CVE-2019-9512,0.19872,0.95512
CVE-2019-9513,0.03424,0.89973
CVE-2019-9514,0.90100,0.98182
CVE-2019-9515,0.06467,0.92572
CVE-2019-9516,0.00279,0.63418
CVE-2019-9517,0.00337,0.66730
CVE-2019-9518,0.00285,0.63806
CVE-2019-9529,0.00042,0.00497
CVE-2019-9530,0.00042,0.00497
CVE-2019-9531,0.00422,0.70233
CVE-2019-9532,0.00042,0.00497
CVE-2019-9533,0.00213,0.57574
CVE-2019-9534,0.00042,0.00497
CVE-2019-9535,0.00532,0.73550
CVE-2019-9536,0.00083,0.33529
CVE-2019-9537,0.00133,0.46617
CVE-2019-9538,0.00133,0.46617
CVE-2019-9539,0.00133,0.46617
CVE-2019-9540,0.00133,0.46617
CVE-2019-9541,0.00133,0.46617
CVE-2019-9542,0.00133,0.46617
